197,988a2d2aa3d801ccf005ee80ae348072219ad368,Flood Watch expanded; waves of rain this weekend - Story | WAGA,"weather, storm, heat",1.21682865,Flood
17,e71d3348dce629897dc5dee17aadc0b21b1f0a27,Exploding targets ignite wildfire debate | East Idaho News,"s, said, t",1.643760893,
18,b3ca5c9c5e07487f78a6c64999cabdb1d5e65dea,Writing workshop helps wildfire victims heal from 'surreal days',"s, said, t",0.717180342,
19,a93d63cb862c74cc4c30ed8bb50265175369d1a5,After a destructive wildfire flash floods and debris flows; the long cleanup from the Dollar Ridge Fire begins | fox13now.com,"s, said, t",0.937459664,
1376,60f2e59611e2d80ced2f73cf07e3306fc565ade4,Manitou Springs mayor declares local disaster emergency after hail flooding | Colorado Springs News | gazette.com,"weather, storm, heat",1.946058446,Flood
1219,651623d865486c2e86f70de74bd5cf32d9c6c4bf,Tornado and hail in Hillrose Colo. area destroys crops trees farm equipment; hail causes damage in Greeley Colo. | TheFencePost.com,"tornado, damaged, marshalltown",2.457403589,LocalHazard
1476,4963dcf8564134a175974d0bad4aceed7d795ecb,2 dead after industrial accident in Lockport,"sheriff, disney, sheriff",1.155351639,Irrelevant
1137,333fe3a6e6e934eafc7bc22bc978aa46adca664a,$25000 contribution to tornado relief from Karl Chevrolet | News Sports Jobs - Times Republican,"tornado, damaged, marshalltown",1.266272804,Irrelevant
24,55c021c211c0136408227d03393c637179a0567a,Why you may hear tornado sirens Tuesday - KMOV.com,"edt, gmt, edt",1.005628386,
1169,2d0962195f8191da6728a73ca94784b65b9aef17,10 years ago tornado tore destructive path through NH,"tornado, damaged, marshalltown",0.988081143,Irrelevant
95,ef962eb21d34799365c8090b30ee84cbf356289e,Monsoon Storms Open Up Sinkholes And Flood Homes But Also Dampen Fire Risk | CPR,"weather, storm, heat",0.251104678,Flood
27,114e4883c3aa4efbaacfbe8586556495bbf68198,Five at 5: Mt. Zion man accused of shooting at parents pleads not guilty and 4 other stories to see | Local | herald-review.com,"s, said, t",2.122701125,
28,cbba5c3f13a6a3f2a4655c11740a67c283a9f07f,Gov't report accuses agency of inadequate recall monitoring | | hastingstribune.com,"'s, said, n't",2.123133803,
29,1cdf8c108dc5f0cf1e12fc0208e2554709a99254,With a new librarian Gays Mills library is evolving with the changing times,"s, said, t",1.52336951,
30,f4a628f942152ed7ebae1f17365508ef918aefcf,Utah prosecutors file charges in viral campground confrontation | KUTV,"'s, said, n't",1.364481308,
762,e77b5501ecd80eae0a4039329cec538077b663f4,5 facts about the Olympics and terrorism - The Washington Post,"terrorism, terrorist, attacks",1.238594011,Irrelevant
32,80978d0af4da993ddf8f88a1baafb7d383ebe83e,Wildfire launches virtual coin platform to promote app discovery and engagement - MarTech Today,"s, said, t",1.685073505,
410,21f7c7e2a63c10d6c9a2be926bfab819859df916,NWS: Flood advisory issued for Monday afternoon - Daily Press,"weather, storm, heat",1.169223137,Flood
34,ee1e17936356a8a7e0b8884b8ffb7902d5f76f22,PREMIER Center's Concert Plans During Severe Weather,"'s, said, n't",1.370939461,
35,df55a61c35c984b932078d6106148bcd16ae2674,USM's Picasso Nelson nominated for AFCA Good Works Team,"s, said, t",2.445475983,
36,0272c627fe47a0dbf121ae9194d3db7e0a391c01,Minnesota allows tax extension for victims of recent storms flooding – Twin Cities,"s, said, t",1.865109805,
37,7121fc3a6c1cb46648a3cd1eb7d00002c1704f03,City officials: Rise in industrial development will help keep tax rate steady in light of Katy's $19.5M bond | Community Impact Newspaper,"s, said, t",0.916303354,
38,1eb4f0ed404baca65b09941e847ee14ba39e9f93,Riverside Bridge in Ozark is going to be apart of the Ozark Mill project,"s, said, t",1.553277477,
39,446e7ad79911c0642dc032e821769e20305077f1,Montgomery to retire from Duluth administration | Duluth News Tribune,"'s, said, n't",0.35036366,
40,0c6a929723e5160fed5d5e47cdbd6a55e5b42d34,The Day - Family remembers airman who died in overseas accident - News from southeastern Connecticut,"'s, said, n't",0.303629905,
41,e193f251bfb43472431d8519f5b2536b89744dfd,S.L. mayor residents decry rushed process as inland port bill heads to special session vote | KSL.com,"'s, said, n't",1.607692991,
42,6f962eabb16f6bdc79ae2846a4f0a0fa5bd91a40,Kim Basinger Priscilla Presley Protest Dog Meat Industry In Los Angeles | Very Real,"s, said, t",1.705434143,
731,01c4525999a1a93ffaa6d4628d3415c57d701f96,6 reasons why stopping worldwide terrorism is so challenging,"terrorism, terrorist, attacks",0.519106396,Irrelevant
44,9323d2147e67fa1e6e235b6be78326f3580819b0,ERCOT says heat wave causes electric demand peak record - Valley Morning Star : State,"'s, said, n't",1.767738152,
632,afd8230cfe06aa556f83a39469155b86dbea5106,A Potential Benefit to Memories of Terrorism - Scientific American,"terrorism, attacks, terrorist",1.687035326,Irrelevant
46,9d504e7577bc1291d8a1369a9f491b49902f9860,Co-founder and CEO of Team Rubicon to be presented with ESPY’s Pat Tillman Award for Service | Beatrice News Channel,"s, said, t",0.827085565,
47,66888b405335b24ea933243db7bec386dc03edb0,Clues to Confederate mystery: Sub's crew never dumped weight - News - Tuscaloosa News - Tuscaloosa AL,"'s, said, n't",1.049559558,
48,922d1949fa1baa8d95c182914c652f5f61ec2f1e,3 injured in explosion fire at Oklahoma disposal well | State | ccenterdispatch.com,"s, said, t",1.880062987,
1475,d96038737668f755d604061c3ebec23f04ae7950,2 killed in industrial accident at XPO Logistics in Lockport | wgrz.com,"sheriff, disney, sheriff",1.950061238,Irrelevant
50,0aadfc63541c1be845001d7c8c1e258a02be482e,CAUTION: Heavy downpours cause severe flooding in Harrison Count - WLOX.com - The News for South Mississippi,"edt, gmt, edt",1.166008098,
51,1506727878ce0e57f820a733b902e353fe0b75d8,A Pearl of Great Price: The Value of a Flowing Pearl River in Jackson | Jackson Free Press | Jackson MS,"s, said, t",1.589024866,
52,4c4171f212e46525a55d158acf629591df92c471,Tax-free holiday kicks off Friday but Georgia is once again out of luck,"'s, said, n't",1.538579352,
53,e60beaf88f72cd1bcd20295cc69736f2cdf4a6b5,The Day - Stonington PZC approves replacement of downtown Mystic building - News from southeastern Connecticut,"s, said, t",1.882933846,
54,75c40bb98ab61eae8221c062831265377786b407,Coastal Authority hears pros -- and cons -- of Mid-Barataria Sediment Diversion | NOLA.com,"'s, said, n't",0.96701691,
55,b633ede24d2b63689a536c8173b5caad89c6808f,Increasing projections of sea level rise lead Maine's coastal communities to get prepared,"s, said, t",0.977590586,
56,ddf894794a7d8ac2bd95b070fa95733aaf3b7fa3,Sun Prairie family's mixed emotions in homecoming after explosio - WKOW 27: Madison WI Breaking News Weather and Sports,"'s, said, n't",0.821265859,
109,1974c1d70fd54927c4da60d223e021294b0e63f8,Road reopened evacuations lifted after gas leak near Vegas and Decatur – Las Vegas Review-Journal,"weather, storm, heat",2.27305683,GasLeak
58,8c67794b06a00aaee39e6bf094c870208dffa430,Protesters march on EKEDC - The Nation Nigeria,"s, said, t",1.264703986,
59,d1a022a36cceb4f1590d6cf1fdcc43afd493dda8,Defaced “Dare to Dissent” mural in Raleigh repaired by artist Dare Coulter | News & Observer,"s, said, t",1.169410058,
60,51160305b4f7fcf5c0810836b7b3c61b8c268560,Local Movement Draws National Support –,"s, said, t",1.263112475,
61,4a608ba0f0e637edac8f2221df5bac63a1ccde35,State Water Regulators' Plans To Impact New Melones | myMotherLode.com,"s, said, t",0.525090922,
62,048e74abcf8d3a93ad3e09a47461490775af905b,Nassau sees a 'tsunami' of property tax grievances lawyer says | Newsday,"s, said, t",1.488542301,
63,6587293ea5b730be62366e969d6c40b06ff8fe35,L7 brings DIY ethic and attitude to Saint Andrew's Hall,"'s, said, n't",1.282834222,
64,9de13991a2ceb8bc1410096aed4be24964b932a8,Six including former Weber County employee charged in confrontation with Hispanic family | Deseret News,"'s, said, n't",0.837784668,
65,0e639129705f489938d613e65ed45ae7f6a2c717,For Some Relatives of Inmates Not Charged in Delaware Prison Rio - WBOC-TV 16 Delmarvas News Leader FOX 21 -,"'s, said, n't",1.48642125,
66,3d1067611c1ab9bb5875ddc808208c9bae9c4f2a,Halliburton Staff Called Muslim American Employees ‘Terrorist’ and ‘Camel Jockey’ at Workplace Alleges EEOC Suit | Global Indian | indiawest.com,"s, said, t",1.520764977,
1265,f150df206837aa745c5e6b11667bf81788b62337,An obscure federal law may give corporations immunity from lawsuits over terrorism,"terrorism, attacks, terrorist",1.274478681,Irrelevant
68,76706e92fb22951e753447d95de6523bbecb7e2a,As state of emergency ends Turkey mulls new terror laws - Valley Morning Star : World,"'s, said, n't",2.502269887,
69,c7e69238f0826a12164043414bbf3f5cef2c0f22,Santa Rosa one of 14 U.S. cities named as finalists in bid for $1 million art grants,"s, said, t",1.295023677,
70,d72218998170809545e5b8232531ca1084408a73,krem.com | Inmate crews help fight Upriver Beacon Fire from the front lines,"'s, said, n't",1.311640271,
1368,b0f76ee1b09b1f06e6f1fc80c759cf3947201bb9,Busy severe weather week continues Saturday afternoon | 9news.com,"weather, storm, heat",1.567739937,LocalHazard
1367,60b2d281ca9eef55acbfed8ad710d160c42385ac,Golf ball-sized hail tornadoes possible across Colorado’s eastern plains Saturday afternoon | GreeleyTribune.com,"weather, storm, heat",1.273659381,LocalHazard
73,745d404e72eeb9be88c23c89f3dbc3e04ffa3850,Northwell launches security pilot program - Queens Chronicle: North/Northeast Queens News,"s, said, t",1.707497109,
1296,af633feda79857c44717589ff9ded80910f4921b,Hail 55 mph winds expected to slam Wickenburg. Phoenix may see rain.,"weather, storm, heat",1.287850527,LocalHazard
75,c94e15b15143a54bfd098fa6810f61482d7bc67a,AP-NORC Poll: If DNA shows health risks most want to know | The Columbian,"s, said, t",1.097926317,
76,f595c091681f09e6000dc6655095c9a142bebfb8,Jeff Simon: ESPN’s ESPYS weren’t about sports – they were about life – The Buffalo News,"'s, said, n't",1.272642988,
77,a60c2ade55d1cfc270ab492a0fc4a06b84a5dde5,OSHA investigating fatal industrial accident at hospital | Boston Herald,"s, said, t",1.616086723,
1161,7b3b6d78b12c837d3c2b148999442d0e285c5b9b,Heavy hail in Fountain stacking up more than a foot high - KRDO,"weather, storm, heat",1.193531162,LocalHazard
79,ac305fc096b6c0a6b71d0395361aaef9890ccb1a,NYPD ‘cleared’ Mayor De Blasio’s flight home on $3m spy plane | Tremont Herald,"s, said, t",0.919592831,
80,185d2f38a03de1045b6b89e091a1ef4719e9cb99,Flood damage marks the next snag for Minnesota farmers | Agri News | postbulletin.com,"s, said, t",0.899630407,
81,037678908877d3491fd57a2964eafc3cc605ea80,Crude advances as Saudi Arabia dismisses oversupply speculation,"s, said, t",1.836464243,
233,9416e6fa6395dfc12c443650e832499d7a0ceb52,Multiple resources responding to 60000 acre wildfire - KIVITV.com Boise ID,"weather, storm, heat",1.20393781,LocalHazard
83,e8cde2d0df620daac665f2ee931c723e511c86bb,'Hell's princess' – LaPorte serial killer may get her own TV series | WSBT,"'s, said, n't",1.172259036,
84,fc6b5ff8846452ad687f935b6fa2918dec80e3f6,Investigators searched a million people’s DNA to find Golden State serial killer - MIT Technology Review,"s, said, t",0.960731693,
85,97e485c2665998dc2eacd86c0b34d4ed4539d5df,Earthquake rattles doesn't wreck Napa wineries,"'s, said, n't",0.789556611,
891,410d4f9b5a570267529a0239e0c38e14a1cc79ad,$2.5 Million awarded for Tsunami Vertical Evacuation Tower in Tokeland | KXRO News Radio,"tsunami, dust, marred",1.691744318,Irrelevant
87,208d107d6bd18b26b117c57dea6ef07c03729755,Japan's post-Fukushima earthquake health woes go beyond radiation effects : Nature News & Comment,"'s, said, n't",0.59220357,
970,e73004af56373d59cba1dfc1ff250369f63d950c,$2.5 Million awarded for Tsunami Vertical Evacuation Tower in Tokeland | KXRO News Radio,"tsunami, dust, marred",1.453768037,Irrelevant
89,6bee01454e0b270b581f6a8b4a767ac569a13614,Greenland: Iceberg prompts tsunami fears threatens village of Innaarsuit where evacuations are already underway - CBS News,"'s, said, n't",1.702721733,
90,dffeffbb20f2bd066b26a4fcd5fc278c60d596a9,Moore woman finds photos from Japan tsunami trip in desk from Goodwill seeks owners | KFOR.com,"'s, said, n't",1.040686673,
91,87c632fb5ab27ea1238e4b7230f6d16ae69d142b,Nigeria oil explosion: A tanker carrying petroleum exploded in rush hour killing nine - The Washington Post,"'s, said, n't",1.731127124,
92,327a87af9dba76ab90504758f95b410b58686fb0,Safety Board: Superior Refinery Explosion Happened In Fluid Catalytic Cracking Unit | Wisconsin Public Radio,"s, said, t",0.347940617,
93,a52788225d13023e1412a3c12b625dd821eaa1e2,SpaceX narrows down cause of Falcon 9 pad explosion - SpaceNews.com,"s, said, t",0.961622693,
94,c120aab770fc01e2654452320f7233fd9e798a9e,1 injured flown to hospital following pressure well explosion i - KLTV.com - Tyler Longview Jacksonville |ETX News,"edt, gmt, edt",1.072189685,
1371,2451cfce99fb105083a19f51f155604557989a9f,Panorama Cancels Friday Shows Evacuates Randall's Island Over Severe Weather - NBC New York,"weather, storm, heat",0.769876116,LocalHazard
96,69f372ff047fbe314f03dac9ae805ea79000553e,Oxmoor Valley Elem. School evacuated due to gas leak - WBRC FOX6 News - Birmingham AL,"edt, gmt, edt",1.214856796,
97,eb8516d9617d4df4f0b29b8b09b0243e4a79c623,All lanes of I-25 reopened after oil spill caused traffic nightmare – The Denver Post,"s, said, t",1.570604018,
1072,a68fe9b5dc97bbea04c20809301646a7b51b1f7f,11-million-ton iceberg threatens to inundate tiny Greenland village with tsunami | Fox News,"tsunami, dust, marred",0.831718284,Irrelevant
99,01ef2dcd20678fbcd62cce54e52b2ec6307fcb98,Aging Southeast: 'Silver Tsunami' hits the region - KRBD,"s, said, t",0.535192675,
100,36238dc346cf76e7192aeb4e2d9f8b1bc798fb38,Meet Mexico City's First Elected Female Mayor : NPR,"'s, said, n't",0.980742822,
888,83fc50e52c7807fd37f621e992d6714d2a426d9b,A Monster Iceberg Looms Over a Tiny Village in Greenland Prompting Tsunami Fears,"tsunami, dust, marred",1.98547202,Irrelevant
833,e8d8d8c1e7ccdce071d53a34c832e508fbf7b228,‘Haboobs’ Cause a Storm of Complaints in Arizona - The New York Times,"tsunami, dust, marred",1.997964799,Irrelevant
103,37d5f6f2dd41cf3565f537dee8444b928c357709,Fukushima’s Nuclear Imprint Is Found in California Wine (Drinkers Don’t Panic) - The New York Times,"s, said, t",0.911447261,
104,cb2ddb121ad95f4e76b3dca4834de1cb6f496f2a,Fundraiser for family affected by Topeka home explosion,"'s, said, n't",1.947493918,
105,db73f242139fd31ec9fb0c86cde96595333523f9,Man Sentenced to Life in Prison in Wife's Death Explosion | Wisconsin News | US News,"'s, said, n't",1.752395388,
264,5f8a5469ee266f95b3ea5b33071e707244d8c803,Possible severe weather expected in Beaufort County SC | Island Packet,"weather, storm, heat",0.783327706,LocalHazard
107,41c99c20ff5be01f5e2946e03cc4e6a496edca58,Louisiana flood managers meet in Lafayette for quarterly meeting - KATC.com | Continuous News Coverage | Acadiana-Lafayette,"'s, said, n't",2.244281115,
108,f9760ff534face507ebc885fc32be22f7f04adc9,Mason-Montgomery reopens after a gas leak - Cincinnati News Weather Sports from FOX19 NOW-WXIX,"edt, gmt, edt",1.403758096,
1151,eb408e92283afde7c2311cc5a460dea7968b57ae,RA News: New York's Panorama Festival evacuated due to 'severe weather',"weather, storm, heat",1.240502912,LocalHazard
110,e84ccfa51bc0e26d21f11c9635ad00b8128ea0c7,Keys hospital rebuilds after knockout punch by Hurricane Irma | Miami Herald,"s, said, t",0.75947598,
111,cb4ac070f3e7b311a521ebee0899c35011d88277,Woman Gives Birth At Six Flags Georgia & Gets Lifetime Passes | PEOPLE.com,"s, said, t",1.999768395,
112,2e2a52d46959c318d33ebcf5daa46f9a7a1ff179,S. Utah library workers: Removal of LGBTQ displays is discrimination,"s, said, t",1.433138741,
113,b2bf924cca83c25a0675bcc4081dd8744312d66d,WV Open: Hurricane's Clark plays his final round as a pro | Sports | herald-dispatch.com,"'s, said, n't",1.611880034,
114,846990d60d2f18a69234725f083cddfc925a294c,Another Miami Hurricane Tyrone Moss dies way too young | Miami Herald,"s, said, t",0.210155119,
115,2cb7ba982f2c6e118b1819fb9e05eda146f49054,'It was just about that Western': Texas pilots aided Caribbean hurricane rescue | Commentary | Dallas News,"'s, said, n't",0.121714218,
116,8518c0dc539b7ed275f097c77d80953fa6e54fea,Widespread power outage affects NJ homes schools businesses,"edt, gmt, edt",1.882027847,
117,1e874c59dc0539b32324f8cfa32ea9b52fd91d09,SF coffee shop turns down Salesforce contract in immigration protest - SFChronicle.com,"s, said, t",1.360755392,
118,501bf54da072c1374d99efafe78aa89f8c85d239,Prominent LGBTQ Lawyer Sets Self On Fire In 'Protest Suicide' Of Climate Change | HuffPost,"s, said, t",0.642036115,
119,a45eb6c9c0b726d9cd30d66a37e2fed9a473705f,A church put Jesus in a cage to protest immigration policies. No - KMOV.com,"'s, said, n't",1.209362994,
120,7e6a4778dd3e183db826d7055acaf4e6b1b2c537,Malawi vice president says quit ruling party in protest at graft | Reuters,"s, said, t",1.626839599,
621,dd8f09301c11a1e5051a9a5d69aa9f7a5decc07d,70 Muslim Clerics Issue Fatwa Against Violence And Terrorism : The Two-Way : NPR,"terrorism, terrorist, attacks",1.632284029,Irrelevant
43,e5e499137257d6ebf85fa85de46fe6837138e9ca,'A brave woman' will be the face of a liberated Iran - Washington Times,"terrorism, terrorist, attacks",1.957093237,Irrelevant
123,8448d3f04b84b9de65684bf857c61ba6ed6b442d,Man Arrested for Flying Drone Over Wildfire Delaying Firefighters | Digital Trends,"s, said, t",1.337229512,
124,fdd7137c466cb20e6c815621cab186977f1e1850,Utah family who recently moved to California loses home in wildfire | fox13now.com,"s, said, t",0.691784961,
125,9bd98ae6b6491d67c54fa4a5e8cd7b34ceb4c8c0,In Japan Deadly Heat Wave Tests Endurance of Even the Most Stoic - The New York Times,"s, said, t",0.491839408,
1311,c18f7239ecda912dff92d025c15ca5b3a516e5d5,Strong rain hail cause mudslide on Highway 285 near Bailey | FOX31 Denver,"weather, storm, heat",1.645931819,LocalHazard
854,2133a343db943ed4214b26f877d83d06f5ad6eac,2017 Off to Destructive Start: Severe Weather Reports Tally 5000+ More Than Double the Average | The Weather Channel,"tornado, damaged, marshalltown",0.660040395,Irrelevant
181,d4e0e9488457058b682e386aff429b1d6d21328b,4 Things You Need to Know About Tornado Season,"tornado, damaged, marshalltown",0.381383561,Irrelevant
129,fde4521ace865611e8e3401bd69d2bc477de2701,Lost medical records complicate Joplin hospital's tornado recovery | News - State & Regional - Missouri | stltoday.com,"'s, said, n't",1.184127673,
130,23044d6ea3e857b88ed946d1df6863c6f3b64ecf,You sent us a flurry of Blizzard of ‘78 stories. Here are some of the best ones. - The Boston Globe,"s, said, t",0.725591194,
292,0164aabd6ed9abccee7b8597e16c0528ac555dc0,A deeper look into terrorism – The DePaulia,"terrorism, terrorist, attacks",1.438354086,Irrelevant
132,01e939be6af0568dae8194e5ae524efb70cfacd5,Wildfire Smoke: Does Masks Protect You?,"s, said, t",1.501246471,
1175,0f1fe8a40149449e9f7d24bb1f0ddd21fae9022d,Threat for severe weather tonight reevaluated but tornado watch continues | AL.com,"weather, storm, heat",0.961280838,LocalHazard
134,9bf42e653d95265c5c1d6978a498721fff4fdb39,Crews battle growing wildfire in Middle Canyon | KSL.com,"s, said, t",1.917756037,
1520,25488fb46075ecb568e42e8a2ff28ab306b76e04,Power outage hits UNLV nearby Las Vegas residents – Las Vegas Review-Journal,"weather, storm, heat",1.246142698,PowerOutage
136,b623933cce4f46c76d176a8aaff7a81cbaae868e,"Two USAF E-4B ""Doomsday Planes"" Damaged In Tornado At Offutt Air Force Base - The Drive","'s, said, n't",1.211297074,
838,99d36aa16645611393c9fafcc044ac0c94ad054e,7 Things You Should Never Forget When Tornadoes Strike | The Weather Channel,"tornado, damaged, marshalltown",0.254402827,Irrelevant
138,b25f453d4906bcb3f1d2324ee8d5c04cf7f16a47,National Weather Service upgrades Lynchburg tornado to an EF3 - NBC12 - WWBT - Richmond VA News On Your Side,"edt, gmt, edt",0.856782564,
831,388454865f206c5531303c493d03df8fd3150d2e,8 Injured After Tornado Hits Eureka Kansas | PEOPLE.com,"tornado, damaged, marshalltown",0.291741664,Irrelevant
140,967000f57be6fc0bec41babcf381ccf8477b5358,Judge: Release Florida school shooting suspect's statement,"'s, said, n't",1.505861712,
141,c0c8487b67f9abc99e8eac876a7006b6fee02f55,Police Find Severed Heads in Coolers in Serial Killer Case That Stuns Japan - The New York Times,"s, said, t",0.924937063,
142,6a00cb342d8b0728779e6f8048e6791057c947f0,Couple survives Grafton boat explosion but still needs help | ksdk.com,"'s, said, n't",1.126353384,
143,ccd396a8a2fdfa769db8b646aaafd4c5fac2b4b1,Solo explosion next for Jon Spencer | Music | southbendtribune.com,"s, said, t",1.401980278,
144,08351228b937aadac720896015eb6ca3cc97d441,Transformer explosion sparks grass fire in Santa Barbara - KEYT,"'s, said, n't",1.882898304,
145,c3d8a94ecacccb3c9e9c65825543308a68d5e2f9,Africa‘s Christian Explosion | Southgate Observer,"s, said, t",2.016494704,
146,1db5e57c559874118968906695c69d85d712eadb,Japan's post-Fukushima earthquake health woes go beyond radiation effects : Nature News & Comment,"'s, said, n't",0.60983999,
147,dcfe60e9e755f5d7bcc333526bb1417dc24965b9,TRAFFIC ALERT: SH 18 near Monahans temporarily closed due to com - KWES NewsWest 9 / Midland Odessa Big Spring TX: newswest9.com |,"edt, gmt, edt",1.483744027,
148,4705ba2e030d0d2897242f8320b8faea38443ae5,WATCH: Officials keeping wary eye on slow-motion landslide in Yakima Co. | KOMO,"s, said, t",1.523648859,
149,12ea44b4df453780eee6613614ae7fa3307ed210,IRS Announces Tax Relief For California Gas Leak Victims,"s, said, t",1.558040493,
150,08f32b667f918e58b3cb75f7e728c6eb95efdbc2,How A Massive Power Outage Sent People Out In The Street : NPR,"'s, said, n't",0.58219555,
151,bd07d1d399dc03502eb19893cdb0c3c1931becbe,Nadia Tolokonnikova and Masha Alyokhina No Longer Members of Pussy Riot | Pitchfork,"'s, said, n't",1.443707357,
152,4869d1b425b12bf9c8b51ccabe8cb3224d85c600,Fighting terrorism in New York City - CBS News,"'s, said, n't",1.850006242,
122,dd74a9fec5ea7e2d902b79ded500be9fbb17e5b0,A Free Society Cannot Escape All Terrorism - The Atlantic,"terrorism, terrorist, attacks",1.363270351,Irrelevant
740,637670fd28f71b0ada764ea3a3271f2e1666708c,‘Radical Islamic terrorism’: Three words that separate Trump from most of Washington - The Washington Post,"terrorism, terrorist, attacks",1.254955608,Irrelevant
1271,a8f6d1b02944d43f440933d3e64f2d069f77e58b,‘Terrorist Intent’: How Finland’s Justice System Struggles to Tackle Terrorism Offenders - Jamestown,"terrorism, terrorist, attacks",0.796779928,Irrelevant
792,1cffc3965790a12b4a22ce8f7cd88e800f8e7277,America Must Come to Terms With Terrorism and the Islamic State Group | World Report | US News,"terrorism, terrorist, attacks",1.062332777,Irrelevant
157,17eed93ca072bfbddc60b277ce28e06aad721ab2,Benioff Metallica join forces for wildfire relief concert at AT&T Park - Curbed SF,"s, said, t",1.402954234,
158,a574ba78a8603b560cd1edae371f8b762ead8d27,Father husband of wildfire victims sues federal government for $13.5 million,"s, said, t",1.333322048,
159,8a2d792d0f81ed72d0c8142653f884f57da0e8af,How New York is prepping for the next superstorm - The Verge,"s, said, t",1.428901393,
160,283620d3bc8c3338e2a1d62cad6b8ab17c096925,Cut Throat City Trailer: RZA's Heist Film Set After Hurricane Katrina – /Film,"s, said, t",1.095654323,
1345,9447710f681792a07a77e56cd8052acd25f85f00,Wildfire burns at Nevada National Security Site - KTNV.com Las Vegas,"weather, storm, heat",1.702134225,Wildfire
162,4b3f0c874555003724bcd0497310b46d6f2ba9c8,Sean Penn visits Savannah for teen hurricane preparedness | Island Packet,"s, said, t",1.002652225,
163,08729c66e768a3fc16947b769c88eb667ea53b5a,Church 'detains' Jesus Mary Joseph to protest Trump's immigration policy - Religion News Service,"s, said, t",0.525625495,
164,b144a86457286f6d870dcebc836fa8cf194014cf,Detroit Movie and 1967 Riot: What We Still Get Wrong | Time,"s, said, t",2.015940901,
739,fb05b95c60b8b5ff02a0dae3b3f9bb2b5d90fc01,Another Way to Fight Terrorism - Center for American Progress,"terrorism, terrorist, attacks",1.247275052,Irrelevant
1204,a4b4811c04a990c8d235fcfcdcfd9d802efd0411,Arkansas Researchers Working to Track Terrorism Patterns - AMP,"terrorism, terrorist, attacks",1.696002262,Irrelevant
603,ab81fd146a84e64f2272eadb173e57e3a7bad98d,Are the Austin Package Bombings Terrorism? - CityLab,"terrorism, attacks, terrorist",1.388020307,Irrelevant
168,4d9047d2c7b925e79cc40da461defd658da3f231,Exploding targets ignite wildfire debate | KSL.com,"s, said, t",1.339754727,
169,7d588126d42ee348f9c9a471313454b3d73d29d3,Sheriff: Sixth person found dead in Northern California wildfire that has destroyed more than 500 buildings.,"'s, said, n't",2.201830513,
1247,97083d7a6031710e45cf0726818b4a684e915804,92-Year-Old Photographer Loses 65-Year-Old Photo Business to Tornado,"tornado, damaged, marshalltown",5.597094068,Irrelevant
171,ede03806facb3c636d9f2bc28289ff312e824af1,Review: In ‘Hail Caesar!’ the Coens Revisit Old Hollywood - The New York Times,"s, said, t",1.153197071,
