index,id,title,cluster,distance,category
14,114e4883c3aa4efbaacfbe8586556495bbf68198,Five at 5: Mt. Zion man accused of shooting at parents pleads not guilty and 4 other stories to see | Local | herald-review.com,"murder, killer, case, s, investigates",2.214021148,Irrelevant
15,cbba5c3f13a6a3f2a4655c11740a67c283a9f07f,Gov't report accuses agency of inadequate recall monitoring | | hastingstribune.com,"s, saying, n't, states, county",1.742381374,
16,1cdf8c108dc5f0cf1e12fc0208e2554709a99254,With a new librarian Gays Mills library is evolving with the changing times,"s, saying, n't, states, county",1.374560384,
17,f4a628f942152ed7ebae1f17365508ef918aefcf,Utah prosecutors file charges in viral campground confrontation | KUTV,"inmates, riot, prison, corrections, lee",1.266442661,Irrelevant
18,80978d0af4da993ddf8f88a1baafb7d383ebe83e,Wildfire launches virtual coin platform to promote app discovery and engagement - MarTech Today,"s, saying, n't, states, county",1.713200406,
19,ee1e17936356a8a7e0b8884b8ffb7902d5f76f22,PREMIER Center's Concert Plans During Severe Weather,"s, saying, n't, states, county",1.456071072,
20,df55a61c35c984b932078d6106148bcd16ae2674,USM's Picasso Nelson nominated for AFCA Good Works Team,"playing, players, sports, football, years",1.147433346,Irrelevant
21,0272c627fe47a0dbf121ae9194d3db7e0a391c01,Minnesota allows tax extension for victims of recent storms flooding – Twin Cities,"s, saying, n't, states, county",1.561364592,
22,7121fc3a6c1cb46648a3cd1eb7d00002c1704f03,City officials: Rise in industrial development will help keep tax rate steady in light of Katy's $19.5M bond | Community Impact Newspaper,"s, saying, n't, states, county",1.249263475,
23,1eb4f0ed404baca65b09941e847ee14ba39e9f93,Riverside Bridge in Ozark is going to be apart of the Ozark Mill project,"s, saying, n't, states, county",1.465511016,
24,446e7ad79911c0642dc032e821769e20305077f1,Montgomery to retire from Duluth administration | Duluth News Tribune,"s, city, t, people, time",1.10613151,
25,0c6a929723e5160fed5d5e47cdbd6a55e5b42d34,The Day - Family remembers airman who died in overseas accident - News from southeastern Connecticut,"s, saying, n't, states, county",0.876955749,
26,e193f251bfb43472431d8519f5b2536b89744dfd,S.L. mayor residents decry rushed process as inland port bill heads to special session vote | KSL.com,"s, city, t, people, time",1.678123586,
27,6f962eabb16f6bdc79ae2846a4f0a0fa5bd91a40,Kim Basinger Priscilla Presley Protest Dog Meat Industry In Los Angeles | Very Real,"s, saying, n't, states, county",1.68064749,
28,9323d2147e67fa1e6e235b6be78326f3580819b0,ERCOT says heat wave causes electric demand peak record - Valley Morning Star : State,"health, s, study, hospital, patients",1.466811525,Irrelevant
29,9d504e7577bc1291d8a1369a9f491b49902f9860,Co-founder and CEO of Team Rubicon to be presented with ESPY’s Pat Tillman Award for Service | Beatrice News Channel,"s, saying, n't, states, county",1.074574195,
30,66888b405335b24ea933243db7bec386dc03edb0,Clues to Confederate mystery: Sub's crew never dumped weight - News - Tuscaloosa News - Tuscaloosa AL,"s, saying, n't, states, county",1.408777362,
31,922d1949fa1baa8d95c182914c652f5f61ec2f1e,3 injured in explosion fire at Oklahoma disposal well | State | ccenterdispatch.com,"playing, players, sports, football, years",2.073406726,Irrelevant
32,0aadfc63541c1be845001d7c8c1e258a02be482e,CAUTION: Heavy downpours cause severe flooding in Harrison Count - WLOX.com - The News for South Mississippi,"gmt, edt, july, monday, pm",1.231678651,Flood
33,1506727878ce0e57f820a733b902e353fe0b75d8,A Pearl of Great Price: The Value of a Flowing Pearl River in Jackson | Jackson Free Press | Jackson MS,"s, saying, n't, states, county",1.470143317,
34,4c4171f212e46525a55d158acf629591df92c471,Tax-free holiday kicks off Friday but Georgia is once again out of luck,"s, saying, n't, states, county",1.366972492,
35,e60beaf88f72cd1bcd20295cc69736f2cdf4a6b5,The Day - Stonington PZC approves replacement of downtown Mystic building - News from southeastern Connecticut,"s, saying, n't, states, county",1.60946695,
36,75c40bb98ab61eae8221c062831265377786b407,Coastal Authority hears pros -- and cons -- of Mid-Barataria Sediment Diversion | NOLA.com,"s, saying, n't, states, county",1.084656493,
37,b633ede24d2b63689a536c8173b5caad89c6808f,Increasing projections of sea level rise lead Maine's coastal communities to get prepared,"s, city, t, people, time",1.398942392,
38,ddf894794a7d8ac2bd95b070fa95733aaf3b7fa3,Sun Prairie family's mixed emotions in homecoming after explosio - WKOW 27: Madison WI Breaking News Weather and Sports,"s, saying, n't, states, county",0.665789635,
39,8c67794b06a00aaee39e6bf094c870208dffa430,Protesters march on EKEDC - The Nation Nigeria,"s, saying, n't, states, county",1.448462213,
40,d1a022a36cceb4f1590d6cf1fdcc43afd493dda8,Defaced “Dare to Dissent” mural in Raleigh repaired by artist Dare Coulter | News & Observer,"s, city, t, people, time",1.460837079,
41,51160305b4f7fcf5c0810836b7b3c61b8c268560,Local Movement Draws National Support –,"s, saying, n't, states, county",1.482368598,
42,4a608ba0f0e637edac8f2221df5bac63a1ccde35,State Water Regulators' Plans To Impact New Melones | myMotherLode.com,"s, city, t, people, time",0.445036082,
43,048e74abcf8d3a93ad3e09a47461490775af905b,Nassau sees a 'tsunami' of property tax grievances lawyer says | Newsday,"s, saying, n't, states, county",1.474757036,
44,6587293ea5b730be62366e969d6c40b06ff8fe35,L7 brings DIY ethic and attitude to Saint Andrew's Hall,"playing, players, sports, football, years",1.135922127,Irrelevant
45,9de13991a2ceb8bc1410096aed4be24964b932a8,Six including former Weber County employee charged in confrontation with Hispanic family | Deseret News,"inmates, riot, prison, corrections, lee",0.891086913,Irrelevant
46,0e639129705f489938d613e65ed45ae7f6a2c717,For Some Relatives of Inmates Not Charged in Delaware Prison Rio - WBOC-TV 16 Delmarvas News Leader FOX 21 -,"inmates, riot, prison, corrections, lee",1.453889466,Irrelevant
47,3d1067611c1ab9bb5875ddc808208c9bae9c4f2a,Halliburton Staff Called Muslim American Employees ‘Terrorist’ and ‘Camel Jockey’ at Workplace Alleges EEOC Suit | Global Indian | indiawest.com,"s, saying, n't, states, county",1.430526507,
48,76706e92fb22951e753447d95de6523bbecb7e2a,As state of emergency ends Turkey mulls new terror laws - Valley Morning Star : World,"health, s, study, hospital, patients",2.198053355,Irrelevant
49,c7e69238f0826a12164043414bbf3f5cef2c0f22,Santa Rosa one of 14 U.S. cities named as finalists in bid for $1 million art grants,"s, saying, n't, states, county",1.203586086,
50,d72218998170809545e5b8232531ca1084408a73,krem.com | Inmate crews help fight Upriver Beacon Fire from the front lines,"inmates, riot, prison, corrections, lee",1.836457668,Irrelevant
51,745d404e72eeb9be88c23c89f3dbc3e04ffa3850,Northwell launches security pilot program - Queens Chronicle: North/Northeast Queens News,"health, s, study, hospital, patients",1.842531076,Irrelevant
52,c94e15b15143a54bfd098fa6810f61482d7bc67a,AP-NORC Poll: If DNA shows health risks most want to know | The Columbian,"health, s, study, hospital, patients",1.194707406,Irrelevant
53,f595c091681f09e6000dc6655095c9a142bebfb8,Jeff Simon: ESPN’s ESPYS weren’t about sports – they were about life – The Buffalo News,"murder, killer, case, s, investigates",0.704792733,Irrelevant
54,a60c2ade55d1cfc270ab492a0fc4a06b84a5dde5,OSHA investigating fatal industrial accident at hospital | Boston Herald,"health, s, study, hospital, patients",1.49820714,Irrelevant
55,ac305fc096b6c0a6b71d0395361aaef9890ccb1a,NYPD ‘cleared’ Mayor De Blasio’s flight home on $3m spy plane | Tremont Herald,"s, city, t, people, time",1.315375649,
56,185d2f38a03de1045b6b89e091a1ef4719e9cb99,Flood damage marks the next snag for Minnesota farmers | Agri News | postbulletin.com,"s, saying, n't, states, county",1.143223372,
57,037678908877d3491fd57a2964eafc3cc605ea80,Crude advances as Saudi Arabia dismisses oversupply speculation,"s, city, t, people, time",2.116028928,
58,e8cde2d0df620daac665f2ee931c723e511c86bb,'Hell's princess' – LaPorte serial killer may get her own TV series | WSBT,"murder, killer, case, s, investigates",2.015405297,Irrelevant
59,fc6b5ff8846452ad687f935b6fa2918dec80e3f6,Investigators searched a million people’s DNA to find Golden State serial killer - MIT Technology Review,"murder, killer, case, s, investigates",0.407596773,Irrelevant
60,97e485c2665998dc2eacd86c0b34d4ed4539d5df,Earthquake rattles doesn't wreck Napa wineries,"s, saying, n't, states, county",1.344437258,
61,208d107d6bd18b26b117c57dea6ef07c03729755,Japan's post-Fukushima earthquake health woes go beyond radiation effects : Nature News & Comment,"health, s, study, hospital, patients",0.66977582,Irrelevant
62,6bee01454e0b270b581f6a8b4a767ac569a13614,Greenland: Iceberg prompts tsunami fears threatens village of Innaarsuit where evacuations are already underway - CBS News,"s, saying, n't, states, county",1.546032667,
63,dffeffbb20f2bd066b26a4fcd5fc278c60d596a9,Moore woman finds photos from Japan tsunami trip in desk from Goodwill seeks owners | KFOR.com,"s, saying, n't, states, county",1.540665466,
64,87c632fb5ab27ea1238e4b7230f6d16ae69d142b,Nigeria oil explosion: A tanker carrying petroleum exploded in rush hour killing nine - The Washington Post,"s, saying, n't, states, county",1.267467272,
65,327a87af9dba76ab90504758f95b410b58686fb0,Safety Board: Superior Refinery Explosion Happened In Fluid Catalytic Cracking Unit | Wisconsin Public Radio,"s, saying, n't, states, county",0.561786686,
66,a52788225d13023e1412a3c12b625dd821eaa1e2,SpaceX narrows down cause of Falcon 9 pad explosion - SpaceNews.com,"s, saying, n't, states, county",1.130271209,
67,c120aab770fc01e2654452320f7233fd9e798a9e,1 injured flown to hospital following pressure well explosion i - KLTV.com - Tyler Longview Jacksonville |ETX News,"gmt, edt, july, monday, pm",1.079823973,Explosion
68,69f372ff047fbe314f03dac9ae805ea79000553e,Oxmoor Valley Elem. School evacuated due to gas leak - WBRC FOX6 News - Birmingham AL,"gmt, edt, july, monday, pm",1.437306886,GasLeak
69,eb8516d9617d4df4f0b29b8b09b0243e4a79c623,All lanes of I-25 reopened after oil spill caused traffic nightmare – The Denver Post,"health, s, study, hospital, patients",1.988217963,Irrelevant
70,01ef2dcd20678fbcd62cce54e52b2ec6307fcb98,Aging Southeast: 'Silver Tsunami' hits the region - KRBD,"health, s, study, hospital, patients",0.724469253,Irrelevant
71,36238dc346cf76e7192aeb4e2d9f8b1bc798fb38,Meet Mexico City's First Elected Female Mayor : NPR,"s, city, t, people, time",1.159974834,
72,37d5f6f2dd41cf3565f537dee8444b928c357709,Fukushima’s Nuclear Imprint Is Found in California Wine (Drinkers Don’t Panic) - The New York Times,"health, s, study, hospital, patients",1.548967742,Irrelevant
73,cb2ddb121ad95f4e76b3dca4834de1cb6f496f2a,Fundraiser for family affected by Topeka home explosion,"s, saying, n't, states, county",1.68383454,
74,db73f242139fd31ec9fb0c86cde96595333523f9,Man Sentenced to Life in Prison in Wife's Death Explosion | Wisconsin News | US News,"s, saying, n't, states, county",1.184834699,
75,41c99c20ff5be01f5e2946e03cc4e6a496edca58,Louisiana flood managers meet in Lafayette for quarterly meeting - KATC.com | Continuous News Coverage | Acadiana-Lafayette,"s, saying, n't, states, county",1.785661661,
76,f9760ff534face507ebc885fc32be22f7f04adc9,Mason-Montgomery reopens after a gas leak - Cincinnati News Weather Sports from FOX19 NOW-WXIX,"gmt, edt, july, monday, pm",3.526639154,Irrelevant
77,e84ccfa51bc0e26d21f11c9635ad00b8128ea0c7,Keys hospital rebuilds after knockout punch by Hurricane Irma | Miami Herald,"health, s, study, hospital, patients",0.448447882,Irrelevant
78,cb4ac070f3e7b311a521ebee0899c35011d88277,Woman Gives Birth At Six Flags Georgia & Gets Lifetime Passes | PEOPLE.com,"s, saying, n't, states, county",1.572925647,
79,2e2a52d46959c318d33ebcf5daa46f9a7a1ff179,S. Utah library workers: Removal of LGBTQ displays is discrimination,"s, saying, n't, states, county",1.401334753,
80,b2bf924cca83c25a0675bcc4081dd8744312d66d,WV Open: Hurricane's Clark plays his final round as a pro | Sports | herald-dispatch.com,"playing, players, sports, football, years",1.080417869,Irrelevant
81,846990d60d2f18a69234725f083cddfc925a294c,Another Miami Hurricane Tyrone Moss dies way too young | Miami Herald,"s, city, t, people, time",0.457190067,
82,2cb7ba982f2c6e118b1819fb9e05eda146f49054,'It was just about that Western': Texas pilots aided Caribbean hurricane rescue | Commentary | Dallas News,"s, saying, n't, states, county",0.43607092,
83,8518c0dc539b7ed275f097c77d80953fa6e54fea,Widespread power outage affects NJ homes schools businesses,"gmt, edt, july, monday, pm",1.536794127,PowerOutage
84,1e874c59dc0539b32324f8cfa32ea9b52fd91d09,SF coffee shop turns down Salesforce contract in immigration protest - SFChronicle.com,"s, saying, n't, states, county",1.143438717,
85,501bf54da072c1374d99efafe78aa89f8c85d239,Prominent LGBTQ Lawyer Sets Self On Fire In 'Protest Suicide' Of Climate Change | HuffPost,"s, city, t, people, time",0.750960597,
86,a45eb6c9c0b726d9cd30d66a37e2fed9a473705f,A church put Jesus in a cage to protest immigration policies. No - KMOV.com,"s, saying, n't, states, county",1.403222546,
87,7e6a4778dd3e183db826d7055acaf4e6b1b2c537,Malawi vice president says quit ruling party in protest at graft | Reuters,"playing, players, sports, football, years",1.406620559,Irrelevant
88,8448d3f04b84b9de65684bf857c61ba6ed6b442d,Man Arrested for Flying Drone Over Wildfire Delaying Firefighters | Digital Trends,"s, saying, n't, states, county",0.936266273,
89,fdd7137c466cb20e6c815621cab186977f1e1850,Utah family who recently moved to California loses home in wildfire | fox13now.com,"s, city, t, people, time",0.968328477,
90,9bd98ae6b6491d67c54fa4a5e8cd7b34ceb4c8c0,In Japan Deadly Heat Wave Tests Endurance of Even the Most Stoic - The New York Times,"s, city, t, people, time",0.819314943,
91,fde4521ace865611e8e3401bd69d2bc477de2701,Lost medical records complicate Joplin hospital's tornado recovery | News - State & Regional - Missouri | stltoday.com,"health, s, study, hospital, patients",1.827804171,Irrelevant
92,23044d6ea3e857b88ed946d1df6863c6f3b64ecf,You sent us a flurry of Blizzard of ‘78 stories. Here are some of the best ones. - The Boston Globe,"s, city, t, people, time",0.510913324,
93,01e939be6af0568dae8194e5ae524efb70cfacd5,Wildfire Smoke: Does Masks Protect You?,"health, s, study, hospital, patients",1.842639713,Irrelevant
94,9bf42e653d95265c5c1d6978a498721fff4fdb39,Crews battle growing wildfire in Middle Canyon | KSL.com,"s, saying, n't, states, county",1.654881787,
95,b623933cce4f46c76d176a8aaff7a81cbaae868e,"Two USAF E-4B ""Doomsday Planes"" Damaged In Tornado At Offutt Air Force Base - The Drive","s, saying, n't, states, county",1.351923409,
96,b25f453d4906bcb3f1d2324ee8d5c04cf7f16a47,National Weather Service upgrades Lynchburg tornado to an EF3 - NBC12 - WWBT - Richmond VA News On Your Side,"gmt, edt, july, monday, pm",0.738116825,LocalHazard
97,967000f57be6fc0bec41babcf381ccf8477b5358,Judge: Release Florida school shooting suspect's statement,"murder, killer, case, s, investigates",2.085049758,Irrelevant
98,c0c8487b67f9abc99e8eac876a7006b6fee02f55,Police Find Severed Heads in Coolers in Serial Killer Case That Stuns Japan - The New York Times,"murder, killer, case, s, investigates",0.650293225,Irrelevant
99,6a00cb342d8b0728779e6f8048e6791057c947f0,Couple survives Grafton boat explosion but still needs help | ksdk.com,"s, saying, n't, states, county",1.380454416,
100,ccd396a8a2fdfa769db8b646aaafd4c5fac2b4b1,Solo explosion next for Jon Spencer | Music | southbendtribune.com,"s, city, t, people, time",2.482373,
101,08351228b937aadac720896015eb6ca3cc97d441,Transformer explosion sparks grass fire in Santa Barbara - KEYT,"s, saying, n't, states, county",1.440925271,
102,c3d8a94ecacccb3c9e9c65825543308a68d5e2f9,Africa‘s Christian Explosion | Southgate Observer,"health, s, study, hospital, patients",2.171313489,Irrelevant
103,1db5e57c559874118968906695c69d85d712eadb,Japan's post-Fukushima earthquake health woes go beyond radiation effects : Nature News & Comment,"health, s, study, hospital, patients",0.672849058,Irrelevant
104,dcfe60e9e755f5d7bcc333526bb1417dc24965b9,TRAFFIC ALERT: SH 18 near Monahans temporarily closed due to com - KWES NewsWest 9 / Midland Odessa Big Spring TX: newswest9.com |,"gmt, edt, july, monday, pm",1.673893994,Irrelevant
105,4705ba2e030d0d2897242f8320b8faea38443ae5,WATCH: Officials keeping wary eye on slow-motion landslide in Yakima Co. | KOMO,"s, saying, n't, states, county",1.515777461,
106,12ea44b4df453780eee6613614ae7fa3307ed210,IRS Announces Tax Relief For California Gas Leak Victims,"s, saying, n't, states, county",1.70766947,
107,08f32b667f918e58b3cb75f7e728c6eb95efdbc2,How A Massive Power Outage Sent People Out In The Street : NPR,"playing, players, sports, football, years",0.588260827,Irrelevant
108,bd07d1d399dc03502eb19893cdb0c3c1931becbe,Nadia Tolokonnikova and Masha Alyokhina No Longer Members of Pussy Riot | Pitchfork,"inmates, riot, prison, corrections, lee",1.103196541,Irrelevant
109,4869d1b425b12bf9c8b51ccabe8cb3224d85c600,Fighting terrorism in New York City - CBS News,"murder, killer, case, s, investigates",2.343315409,Irrelevant
110,17eed93ca072bfbddc60b277ce28e06aad721ab2,Benioff Metallica join forces for wildfire relief concert at AT&T Park - Curbed SF,"s, saying, n't, states, county",1.51524687,
111,a574ba78a8603b560cd1edae371f8b762ead8d27,Father husband of wildfire victims sues federal government for $13.5 million,"s, saying, n't, states, county",1.307487243,
112,8a2d792d0f81ed72d0c8142653f884f57da0e8af,How New York is prepping for the next superstorm - The Verge,"s, city, t, people, time",1.756385817,
113,283620d3bc8c3338e2a1d62cad6b8ab17c096925,Cut Throat City Trailer: RZA's Heist Film Set After Hurricane Katrina – /Film,"s, city, t, people, time",1.308365418,
114,4b3f0c874555003724bcd0497310b46d6f2ba9c8,Sean Penn visits Savannah for teen hurricane preparedness | Island Packet,"s, city, t, people, time",1.708878923,
115,08729c66e768a3fc16947b769c88eb667ea53b5a,Church 'detains' Jesus Mary Joseph to protest Trump's immigration policy - Religion News Service,"s, city, t, people, time",1.97700204,
116,b144a86457286f6d870dcebc836fa8cf194014cf,Detroit Movie and 1967 Riot: What We Still Get Wrong | Time,"inmates, riot, prison, corrections, lee",1.954230405,Irrelevant
117,4d9047d2c7b925e79cc40da461defd658da3f231,Exploding targets ignite wildfire debate | KSL.com,"s, saying, n't, states, county",1.430813196,
118,7d588126d42ee348f9c9a471313454b3d73d29d3,Sheriff: Sixth person found dead in Northern California wildfire that has destroyed more than 500 buildings.,"s, saying, n't, states, county",1.431357934,
119,ede03806facb3c636d9f2bc28289ff312e824af1,Review: In ‘Hail Caesar!’ the Coens Revisit Old Hollywood - The New York Times,"s, city, t, people, time",0.844505689,
120,8d8263047a5d08f1b57625d8db1b5437d8548c9d,NJ weather: Tornado watch issued for Ocean County by National Weather Service,"s, saying, n't, states, county",1.764357196,
121,dcb9e16717ddf71c096b4de0eff88a2296045db7,Injuries reported after tornado touches down in Baldwin County - FOX10 News | WALA,"gmt, edt, july, monday, pm",1.732304682,LocalHazard
122,7ae8b489d47cb459e63383992ff78d2638bdf026,Origins of 'Hail Mary': Cowboys legend Roger Staubach remembers how it stuck,"playing, players, sports, football, years",1.409960091,Irrelevant
123,7642c2bb7a0805bafbf2e119455baa3737c4d308,Glencore snaps up Rio Tinto's Hail Creek coal mine project for $1.7 billion | Reuters,"s, city, t, people, time",1.427075492,
124,c609ad427c116f8be3b8c75489a3ab8dedd4a6db,The History Of 'Hail To The Chief' — A Song Trump Has Not Yet Embraced : NPR,"playing, players, sports, football, years",1.294208657,Irrelevant
125,e838ba465dd8318dfc6e3149076605f2c4c00461,Florida school shooting: Teacher of the year's emotional Facebook post,"health, s, study, hospital, patients",1.78413096,Irrelevant
126,5e8dd0ee51290bf303d5e5581c1b18c696960645,Girl who witnessed Townville school shooting gets letter from President Trump,"s, city, t, people, time",1.566210725,
127,4a12b1553eb5a15e42b1c34b40df9eeb4a44cd44,30 years later: Who is highway serial killer?,"murder, killer, case, s, investigates",0.176460818,Irrelevant
128,fdd9ee517dc132267bb197dc840a3fe0f65257bc,Zimbabwe's President Emmerson Mnangagwa Unharmed After Explosion At Campaign Rally : NPR,"s, saying, n't, states, county",1.398951024,
129,d0c313c3549f0eb0d01be2c175c389d0b39d147c,Gilbert Gottfried Fired As Aflac Duck After Japanese Tsunami Tweets | HuffPost,"s, saying, n't, states, county",1.600468848,
130,1f224434346434805e6dbde3fe360d5f62c27ec4,Superior Wisconsin explosion: Blast rocks Husky Energy oil refinery in Superior Wisconsin today; injuries reported - live updates - CBS News,"s, saying, n't, states, county",0.707197283,
131,07a05b84d7b6daa5c85b30308b8e010d9a5f0ba0,SpaceX Announces Cause of Falcon 9 Explosion Sets New Launch Date,"s, saying, n't, states, county",1.652536622,
132,b5c1c2d9b13aa13ca5bc93f783cc02b14e1c1820,Laptops in Checked Bags Pose Fire and Explosion Risk FAA Warns,"s, saying, n't, states, county",1.338812607,
133,54382fdcfb016d3e398cb3f6fb90651c0bd852d5,Explosion in East Boston caused by man playing with chemicals,"s, saying, n't, states, county",1.448404744,
134,4d1802adf9e8d39b7579cf8e7de3d7447d40e2b0,St. Charles firefighter grateful after surviving explosion | ksdk.com,"health, s, study, hospital, patients",2.153284594,Irrelevant
135,8ea91c3e414d6e6c2278e6063ef195ce1612a06e,SDCC '18: Graphic Novel Explosion Reaches Libraries Why Can't You Find Any to Read? — The Beat,"s, saying, n't, states, county",1.494158808,
136,748457a467c050129046c71c796159683cbc3558,Indiana governor surveys flood damage in Aurora,"s, saying, n't, states, county",0.754338001,
137,7950a1dd8061b17274522b40c2fb202569ce17ea,Family loses home of 35 years due to landslide in Duquesne Heights,"s, saying, n't, states, county",1.206782814,
138,5fc32d87e4fa52e0829547d35d98e98a9248bd93,Portion of Gray Mule Farm Rd in Emanuel County remains closed fo - Tri-State News Weather & Sports,"gmt, edt, july, monday, pm",1.134084008,Irrelevant
139,cd406c92e8dd7adcf97a5ee99d52cf34221ddf16,Missing college student TeNiya Jones drowns in Tel Aviv Israel,"s, saying, n't, states, county",1.463309649,
140,927f82938b004b903dc44731cf7ffddd9eb863fc,Aleksandar Mitrovic joins Fulham from Newcastle on five-year deal | Football News | Sky Sports,"playing, players, sports, football, years",1.102431884,Irrelevant
141,13428f2a5236aaf0b5a7d9569c99f129d6f52b59,Firefighters 'were not trained for the toxic conditions of Grenfell' | UK news | The Guardian,"s, saying, n't, states, county",1.373427845,
142,6265062caf5cd014b1b55890be564aae3e359815,Big Mac is 50 but McDonald's sticks with aging icon - CBS News,"s, saying, n't, states, county",1.623800204,
143,f64da4c4a094e3e3f388d6cf2e9128327c16cd6d,Cyclist in RideLondon 100 event dies after suffering cardiac arrest | UK news | The Guardian,"playing, players, sports, football, years",1.333333794,Irrelevant
144,751ea2f671f024a88b333c106626144b40d9d890,Netflix exec defends 'Insatiable' after alleged fat-shaming draws cries for cancellation | Fox News,"playing, players, sports, football, years",1.034100241,Irrelevant
145,ea1d0ab52e7259aef26512420f275945931375d3,Monday briefing: thinktank in ‘Brexit-influencing game’ | World news | The Guardian,"s, city, t, people, time",0.126439613,
146,ad5a54b266fe8aa2f64d251b8c381582b906bacf,Walmart Discovers Why the 'Last Mile' Is the Hardest | Top News | US News,"s, saying, n't, states, county",1.286725011,
147,d6375f6480276d73d18e485d6cb05054c7eb8738,'I'm racist as f---': Canadian man caught on camera threatening Indian couple | Fox News,"s, saying, n't, states, county",1.397173629,
148,7afe5af0a84d6ae0ce95bae07ec10bd9262624e3,My View: A Tonawanda childhood formed fond memories – The Buffalo News,"s, city, t, people, time",0.902874976,
149,10112ad9c8991b39d25e70da8dd429c50f3cbe35,Jerry Lawler’s son Brian Christopher dies - WMC Action News 5 - Memphis Tennessee,"playing, players, sports, football, years",1.452888819,Irrelevant
150,78bde98ae752a92478c316898cb76d5928393443,Storm Advisory 7/29/18: NHL News Rumors Links and Daily Roundup - Canes Country,"playing, players, sports, football, years",1.383417373,Irrelevant
151,b5850164c27fd081da580f8073cf2076a9de7b01,Universal basic income: Will it work? - CBS News,"s, saying, n't, states, county",0.978121291,
152,5d1965d71c4ea82c784abf04c76fe2befc86e70c,20 Things You Never Knew About The Parent Trap | E! News,"s, city, t, people, time",2.142916349,
153,2712cf5938cc9d9f7144ba88c52abc11e467fd20,Couple opens new antique store in downtown Jefferson | News | marshallnewsmessenger.com,"s, saying, n't, states, county",1.51525227,
154,8785075f7e8293d4c3a9913148051aac4e7851b9,Cracking Cold Cases: Unsolved homicides in Klamath County | News | heraldandnews.com,"murder, killer, case, s, investigates",0.438596886,Irrelevant
155,85d58ade8f3d8b01eb736eeacbd6fe1af07bebd7,U.S. Coast Guard Royal Australian Navy rescue sailing crew off - Hawaii News Now - KGMB and KHNL,"gmt, edt, july, monday, pm",1.675273397,Irrelevant
156,715201ef62477fa9cfcaf7b27f331f0c14300283,In 'Quiet Skies' program TSA is tracking regular travelers like terrorists in secret surveillance - The Boston Globe,"s, saying, n't, states, county",1.155487137,
157,8724481a0aa9e72bbc9934fdb8d9abc8e2848fe6,Alex Jones defends his brand of news in defamation cases,"s, saying, n't, states, county",1.504683212,
158,6583bfa99a0eeab2cec544aa75b69e056a24cc3d,Unexpected Positive News In Chesapeake Energy - Chesapeake Energy Corporation (NYSE:CHK) | Seeking Alpha,"s, saying, n't, states, county",1.574362153,
159,1444610eaf7ee3a61dbffefacc066e5fe35917ca,Matters of record received July 28 2018 | Duluth News Tribune,"s, saying, n't, states, county",1.67903329,
160,f05c854f6ccd8fff118120bcd6b040fb0c4e5116,SR 261 Oak Grove Rd. back open after gas leak - wave3.com-Louisville News Weather & Sports,"gmt, edt, july, monday, pm",0.84775075,Irrelevant
